Deal Date,Security Code,Company,Client Name,Deal Type,Quantity,Price
20/10/2021,500387,SHREECEM,ISHARES MSCI EMERGING MARKETS ETF,P,9770,27696.80
20/10/2021,500387,SHREECEM,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,9770,27696.80
20/10/2021,532827,PAGEIND,ISHARES MSCI EMERGING MARKETS ETF,P,5263,38924.35
20/10/2021,532827,PAGEIND,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,5263,38924.35
20/10/2021,500290,MRF,ISHARES MSCI EMERGING MARKETS ETF,P,1846,83013.20
20/10/2021,500290,MRF,ISHARES EMERGING MARKETS INDEX MAURITIUS CO,S,1846,83013.20
28/10/2021,532529,NDTV,VIKASA INDIA EIF I FUND,P,2851894,79.00
28/10/2021,532529,NDTV,ERISKA INVESTMENT FUND LTD,S,2851894,79.00
10/11/2021,532187,INDUSINDBK,ARJUNA FUND PTE LTD,P,215000,1068.35
10/11/2021,532187,INDUSINDBK,ASHOKA PTE LIMITED,S,215000,1068.35
11/11/2021,532187,INDUSINDBK,ARJUNA FUND PTE. LTD.,P,115234,1032.25
11/11/2021,532187,INDUSINDBK,ASHOKA PTE LIMITED,S,115234,1032.25
11/11/2021,542216,DALBHARAT,ARJUNA FUND PTE. LTD.,P,52000,2166.60
11/11/2021,542216,DALBHARAT,ASHOKA PTE LIMITED,S,52000,2166.60
12/11/2021,539448,INDIGO,SOCIETE GENERALE,P,4236958,2125.30
12/11/2021,539448,INDIGO,UBS PRINCIPAL CAPITAL ASIA LIMITED,S,4236958,2125.30
12/11/2021,542216,DALBHARAT,ARJUNA FUND PTE LTD,P,109953,2118.70
12/11/2021,542216,DALBHARAT,ASHOKA PTE LIMITED,S,109953,2118.70
15/11/2021,535789,IBULHSGFIN,BNP PARIBAS ARBITRAGE,P,1258808,227.85
15/11/2021,535789,IBULHSGFIN,BLACKROCK GLOBAL FUNDS,S,1258808,227.85
15/11/2021,520056,TVSHLTD,SUNDARAM FINANCE HOLDINGS LIMITED,S,110000,4636.00
15/11/2021,520056,TVSHLTD,INDIA OPPORTUNITIES GROWTH FUND LTD - PINEWOOD STRATEGY,P,110000,4636.00
16/11/2021,504000,ELPROINTL,I G E (INDIA) PRIVATE LIMITED,P,13480000,60.50
16/11/2021,504000,ELPROINTL,INTERNATIONAL CONVEYORS LIMITED,S,13480000,60.50
23/11/2021,532281,HCLTECH,VAMA SUNDARI INVESTMENTS (DELHI) PRIVATE LIMITED,P,3950000,1110.00
23/11/2021,532281,HCLTECH,HCL AVITAS PRIVATE LIMITED,S,3950000,1110.00
23/11/2021,500259,LYKALABS,AMEE  PARIKH,S,975356,124.20
23/11/2021,500259,LYKALABS,IPCA LABORATORIES LIMITED,P,975356,124.20
23/11/2021,500259,LYKALABS,IPCA LABORATORIES LIMITED,P,798786,128.45
23/11/2021,500259,LYKALABS,DADAL&BROACHA STOCK BROKING PVT LTD,S,798786,128.45
24/11/2021,500259,LYKALABS,IPCA LABORATORIES LIMITED,P,1800000,130.40
24/11/2021,500259,LYKALABS,MAYANK JASHWANTLAL SHAH,S,1800000,130.40
24/11/2021,500259,LYKALABS,IPCA LABORATORIES LIMITED,P,1500000,130.40
24/11/2021,500259,LYKALABS,IPCA LABORATORIES LIMITED,P,1500000,130.40
24/11/2021,500259,LYKALABS,SHRUTI MAYANK SHAH,S,1500000,130.40
24/11/2021,500259,LYKALABS,PRASHAM MAYANK SHAH,S,1500000,130.40
25/11/2021,540673,SIS,RITURAJ KISHORE SINHA,S,454545,535.00
25/11/2021,540673,SIS,RITA KISHORE SINHA,S,454545,535.00
25/11/2021,540673,SIS,AMERICAN FUNDS FUNDAMENTAL INVESTORS,P,454545,535.00
25/11/2021,540673,SIS,RAVINDRA KISHORE SINHA,S,454545,535.00
25/11/2021,540673,SIS,AMERICAN FUNDS FUNDAMENTAL INVESTORS,P,454545,535.00
25/11/2021,540673,SIS,AMERICAN FUNDS FUNDAMENTAL INVESTORS,P,454545,535.00
25/11/2021,540673,SIS,ADITYA BIRLA SUN LIFE MUTUAL FUND,S,450000,535.00
25/11/2021,540673,SIS,AMERICAN FUNDS FUNDAMENTAL INVESTORS,P,450000,535.00
25/11/2021,540673,SIS,AMERICAN FUNDS FUNDAMENTAL INVESTORS,P,363636,535.00
25/11/2021,540673,SIS,VOCATIONAL SKILLS COUNCIL INDIA PRIVATE LIMITED,S,363636,535.00
25/11/2021,540673,SIS,MALABAR INDIA FUND LIMITED,S,250000,535.00
25/11/2021,540673,SIS,AMERICAN FUNDS FUNDAMENTAL INVESTORS,P,250000,535.00
25/11/2021,540673,SIS,AMERICAN FUNDS FUNDAMENTAL INVESTORS,P,200000,535.00
25/11/2021,540673,SIS,MALABAR SELECT FUND,S,200000,535.00
03/12/2021,513723,HGIND,GREENLAM INDUSTRIES LIMITED,P,3389566,40.10
03/12/2021,513723,HGIND,SAURABH MITTAL,S,3389566,40.10
08/12/2021,500875,ITC,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,970510,220.65
08/12/2021,500875,ITC,ISHARES BSE SENSEX MAURITIUS COMPANY,S,970510,220.65
08/12/2021,532174,ICICIBANK,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,769538,734.65
08/12/2021,532174,ICICIBANK,ISHARES BSE SENSEX MAURITIUS COMPANY,S,769538,734.65
08/12/2021,500180,HDFCBANK,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,485304,1525.70
08/12/2021,500180,HDFCBANK,ISHARES BSE SENSEX MAURITIUS COMPANY,S,485304,1525.70
08/12/2021,500112,SBIN,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,426140,476.70
08/12/2021,500112,SBIN,ISHARES BSE SENSEX MAURITIUS COMPANY,S,426140,476.70
08/12/2021,500209,INFY,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,409800,1711.65
08/12/2021,500209,INFY,ISHARES BSE SENSEX MAURITIUS COMPANY,S,409800,1711.65
08/12/2021,500325,RELIANCE,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,359017,2381.85
08/12/2021,500325,RELIANCE,ISHARES BSE SENSEX MAURITIUS COMPANY,S,359017,2381.85
08/12/2021,532215,AXISBANK,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,302999,687.00
08/12/2021,532215,AXISBANK,ISHARES BSE SENSEX MAURITIUS COMPANY,S,302999,687.00
08/12/2021,532454,BHARTIARTL,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,268337,698.85
08/12/2021,532454,BHARTIARTL,ISHARES BSE SENSEX MAURITIUS COMPANY,S,268337,698.85
08/12/2021,500010,HDFC,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,200576,2817.50
08/12/2021,500010,HDFC,ISHARES BSE SENSEX MAURITIUS COMPANY,S,200576,2817.50
08/12/2021,500247,KOTAKBANK,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,145326,1937.15
08/12/2021,500247,KOTAKBANK,ISHARES BSE SENSEX MAURITIUS COMPANY,S,145326,1937.15
08/12/2021,500510,LT,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,134142,1798.10
08/12/2021,500510,LT,ISHARES BSE SENSEX MAURITIUS COMPANY,S,134142,1798.10
08/12/2021,532281,HCLTECH,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,120535,1149.65
08/12/2021,532281,HCLTECH,ISHARES BSE SENSEX MAURITIUS COMPANY,S,120535,1149.65
08/12/2021,532540,TCS,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,115012,3584.50
08/12/2021,532540,TCS,ISHARES BSE SENSEX MAURITIUS COMPANY,S,115012,3584.50
08/12/2021,500696,HINDUNILVR,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,99144,2321.60
08/12/2021,500696,HINDUNILVR,ISHARES BSE SENSEX MAURITIUS COMPANY,S,99144,2321.60
08/12/2021,532755,TECHM,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,68879,1576.65
08/12/2021,532755,TECHM,ISHARES BSE SENSEX MAURITIUS COMPANY,S,68879,1576.65
08/12/2021,500820,ASIANPAINT,ISHARES BSE SENSEX MAURITIUS COMPANY,S,50061,3030.35
08/12/2021,500820,ASIANPAINT,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,50061,3030.35
08/12/2021,500114,TITAN,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,46334,2380.55
08/12/2021,500114,TITAN,ISHARES BSE SENSEX MAURITIUS COMPANY,S,46334,2380.55
08/12/2021,500034,BAJFINANCE,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,29491,7103.15
08/12/2021,500034,BAJFINANCE,ISHARES BSE SENSEX MAURITIUS COMPANY,S,29491,7103.15
08/12/2021,532500,MARUTI,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,14759,7186.60
08/12/2021,532500,MARUTI,ISHARES BSE SENSEX MAURITIUS COMPANY,S,14759,7186.60
08/12/2021,532978,BAJAJFINSV,ISHARES CORE SP BSE SENSEX INDIA INDEX ETF,P,6715,17109.00
08/12/2021,532978,BAJAJFINSV,ISHARES BSE SENSEX MAURITIUS COMPANY,S,6715,17109.00
09/12/2021,522287,KPIL,ICICI PRUDENTIAL MUTUAL FUND,P,4450000,378.00
09/12/2021,522287,KPIL,KALPATARU PROPERTIES PRIVATE LIMITED,S,4450000,378.00
09/12/2021,533227,AHLEAST,SARAF INDUSTRIES LIMITED,P,1200000,191.00
09/12/2021,533227,AHLEAST,RADHE SHYAM SARAF,S,1200000,191.00
17/12/2021,500093,CGPOWER,HABROK INDIA MASTER LP,S,1000000,173.30
17/12/2021,500093,CGPOWER,CASSINI PARTNERS L.P.,P,823339,173.30
17/12/2021,500093,CGPOWER,238 PLAN ASSOCIATES LLC,P,176661,173.30
20/12/2021,540975,ASTERDM,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,1775449,185.50
20/12/2021,540975,ASTERDM,ONTARIO PENSION BOARD,S,1775449,185.50
20/12/2021,532843,FORTIS,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,1286078,276.30
20/12/2021,532843,FORTIS,ONTARIO PENSION BOARD,S,1286078,276.30
20/12/2021,532482,GRANULES,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,949271,323.40
20/12/2021,532482,GRANULES,ONTARIO PENSION BOARD,S,949271,323.40
20/12/2021,539268,SYNGENE,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,945067,585.65
20/12/2021,539268,SYNGENE,ONTARIO PENSION BOARD,S,945067,585.65
20/12/2021,532400,BSOFT,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,767905,497.85
20/12/2021,532400,BSOFT,ONTARIO PENSION BOARD,S,767905,497.85
20/12/2021,532509,SUPRAJIT,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,756583,415.25
20/12/2021,532509,SUPRAJIT,ONTARIO PENSION BOARD,S,756583,415.25
20/12/2021,540180,VBL,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,735191,866.20
20/12/2021,540180,VBL,ONTARIO PENSION BOARD,S,735191,866.20
20/12/2021,519600,CCL,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,694026,399.20
20/12/2021,519600,CCL,ONTARIO PENSION BOARD,S,694026,399.20
20/12/2021,503100,PHOENIXLTD,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,685273,1020.70
20/12/2021,503100,PHOENIXLTD,ONTARIO PENSION BOARD,S,685273,1020.70
20/12/2021,500325,RELIANCE,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,663102,2340.45
20/12/2021,500325,RELIANCE,ONTARIO PENSION BOARD,S,663102,2340.45
20/12/2021,500165,KANSAINER,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,642706,589.85
20/12/2021,500165,KANSAINER,ONTARIO PENSION BOARD,S,642706,589.85
20/12/2021,500180,HDFCBANK,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,549320,1473.05
20/12/2021,500180,HDFCBANK,ONTARIO PENSION BOARD,S,549320,1473.05
20/12/2021,524208,AARTIIND,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,522610,969.95
20/12/2021,524208,AARTIIND,ONTARIO PENSION BOARD,S,522610,969.95
20/12/2021,532281,HCLTECH,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,497753,1171.40
20/12/2021,532281,HCLTECH,ONTARIO PENSION BOARD,S,497753,1171.40
20/12/2021,500010,HDFC,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,491975,2617.35
20/12/2021,500010,HDFC,ONTARIO PENSION BOARD,S,491975,2617.35
20/12/2021,533758,APLAPOLLO,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,433860,1024.15
20/12/2021,533758,APLAPOLLO,ONTARIO PENSION BOARD,S,433860,1024.15
20/12/2021,517569,KEI,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,313757,1105.75
20/12/2021,517569,KEI,ONTARIO PENSION BOARD,S,313757,1105.75
20/12/2021,531162,EMAMILTD,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,264133,542.85
20/12/2021,531162,EMAMILTD,ONTARIO PENSION BOARD,S,264133,542.85
20/12/2021,541988,AAVAS,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,235992,2529.25
20/12/2021,541988,AAVAS,ONTARIO PENSION BOARD,S,235992,2529.25
20/12/2021,532689,PVRINOX,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,213583,1310.65
20/12/2021,532689,PVRINOX,ONTARIO PENSION BOARD,S,213583,1310.65
20/12/2021,541540,SOLARA,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,183474,1077.95
20/12/2021,541540,SOLARA,ONTARIO PENSION BOARD,S,183474,1077.95
20/12/2021,523642,PIIND,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,177945,2966.30
20/12/2021,523642,PIIND,ONTARIO PENSION BOARD,S,177945,2966.30
20/12/2021,532029,SINDHUTRAD,AMAR SINGH SAHARAN,S,155000,651.00
20/12/2021,532029,SINDHUTRAD,MOONLITE TECHNOCHEM PRIVATE LIMITED,P,155000,651.00
20/12/2021,532331,AJANTPHARM,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,130135,2102.35
20/12/2021,532331,AJANTPHARM,ONTARIO PENSION BOARD,S,130135,2102.35
20/12/2021,508869,APOLLOHOSP,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,111808,4786.70
20/12/2021,508869,APOLLOHOSP,ONTARIO PENSION BOARD,S,111808,4786.70
20/12/2021,541557,FINEORG,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,107423,3863.95
20/12/2021,541557,FINEORG,ONTARIO PENSION BOARD,S,107423,3863.95
20/12/2021,532541,COFORGE,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,102301,5392.95
20/12/2021,532541,COFORGE,ONTARIO PENSION BOARD,S,102301,5392.95
20/12/2021,523704,MASTEK,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,83062,2751.70
20/12/2021,523704,MASTEK,ONTARIO PENSION BOARD,S,83062,2751.70
20/12/2021,532500,MARUTI,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,52468,7296.60
20/12/2021,532500,MARUTI,ONTARIO PENSION BOARD,S,52468,7296.60
20/12/2021,532827,PAGEIND,IMCO EMERGING MARKETS PUBLIC EQUITY LP,P,7383,38776.20
20/12/2021,532827,PAGEIND,ONTARIO PENSION BOARD,S,7383,38776.20
24/12/2021,523710,SAYAJIHOTL,KAYUM RAZAK DHANANI,S,400000,250.10
24/12/2021,523710,SAYAJIHOTL,ANISHA RAOOF DHANANI,P,400000,250.10
28/12/2021,520056,TVSHLTD,SUNDARAM FINANCE HOLDINGS LIMITED,S,193481,3922.40
28/12/2021,520056,TVSHLTD,T V SUNDRAM IYENGAR & SONS PRIVATE LIMITED,P,193481,3922.40
03/01/2022,541233,LEMONTREE,GOLDMAN SACHS (SINGAPORE) PTE.- ODI,P,3002214,46.60
03/01/2022,541233,LEMONTREE,ZAABA PAN ASIA MASTER FUND,S,3002214,46.60
03/01/2022,543308,KIMS,GOLDMAN SACHS (SINGAPORE) PTE.- ODI,P,72009,1425.65
03/01/2022,543308,KIMS,ZAABA PAN ASIA MASTER FUND,S,72009,1425.65
04/01/2022,526947,LAOPALA,MALABAR INDIA FUND LIMITED,S,233428,430.65
04/01/2022,526947,LAOPALA,VALUE PARTNERS HIGH-DIVIDEND STOCKS FUND,P,233428,430.65
04/01/2022,540900,NEWGEN,MALABAR INDIA FUND LIMITED,S,171999,585.75
04/01/2022,540900,NEWGEN,VALUE PARTNERS HIGH-DIVIDEND STOCKS FUND,P,171999,585.75
04/01/2022,531531,HATSUN,MALABAR INDIA FUND LIMITED,S,112685,1262.15
04/01/2022,531531,HATSUN,VALUE PARTNERS HIGH-DIVIDEND STOCKS FUND,P,112685,1262.15
04/01/2022,542752,AFFLE,MALABAR INDIA FUND LIMITED FDI,S,105739,1194.25
04/01/2022,542752,AFFLE,VALUE PARTNERS HIGH-DIVIDEND STOCKS FUND,P,105739,1194.25
04/01/2022,532163,SAREGAMA,MALABAR INDIA FUND LIMITED,S,18773,5388.90
04/01/2022,532163,SAREGAMA,VALUE PARTNERS HIGH-DIVIDEND STOCKS FUND,P,18773,5388.90
04/01/2022,542726,INDIAMART,VALUE PARTNERS HIGH-DIVIDEND STOCKS FUND,P,15365,6574.15
04/01/2022,542726,INDIAMART,MALABAR SELECT FUND,S,15365,6574.15
07/01/2022,500093,CGPOWER,AMANSA HOLDING PRIVATE LTD.,S,17630108,199.00
07/01/2022,500093,CGPOWER,AMERICAN FUNDS FUNDAMENTAL INVESTORS,P,17630108,199.00
01/02/2022,542602,EMBASSY,STICHTING PENSIOENFONDS ABP,P,4078473,367.74
01/02/2022,542602,EMBASSY,STICHTING DEPOSITARY APG TACTICAL REAL ESTATE POOL,S,4078473,367.74
01/02/2022,540824,ASTRON,SAMIKSHA  BANGUR,P,2140000,46.95
01/02/2022,540824,ASTRON,DWARKESH FINANCE LIMITED,S,2140000,46.95
07/02/2022,500260,RAMCOCEM,RAMCO INDUSTRIES LTD,P,113050,884.75
07/02/2022,500260,RAMCOCEM,RAJAPALAYAM MILLS LTD,S,113050,884.75
08/02/2022,500183,HFCL,MN VENTURES PRIVATE LIMITED,P,1250000,80.85
08/02/2022,500183,HFCL,MAHENDRA NAHATA,S,1250000,80.85
11/02/2022,500183,HFCL,MN VENTURES PRIVATE LIMITED,P,1210000,83.00
11/02/2022,500183,HFCL,MAHENDRA NAHATA,S,1210000,83.00
11/02/2022,542933,UNIVPHOTO,ANKIT  JAIN,P,405000,979.00
11/02/2022,542933,UNIVPHOTO,SEETHA  KUMARI,S,405000,979.00
16/02/2022,500183,HFCL,MN VENTURES PRIVATE LIMITED,P,1265000,79.30
16/02/2022,500183,HFCL,MAHENDRA NAHATA,S,1265000,79.30
21/02/2022,533519,LTF,BNP PARIBAS ARBITRAGE,P,57869992,71.35
21/02/2022,533519,LTF,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,S,57869992,71.35
22/02/2022,500010,HDFC,BNP PARIBAS ARBITRAGE,P,7098149,2436.80
22/02/2022,500010,HDFC,SOCIETE GENERALE,S,7098149,2436.80
03/03/2022,530023,THEINVEST,ELM PARK FUND LIMITED,P,1265200,98.50
03/03/2022,530023,THEINVEST,BOMIN FINANCE LIMITED,S,1265200,98.50
04/03/2022,512455,LLOYDSME,SKY UNITED LLP,P,6400000,115.40
04/03/2022,512455,LLOYDSME,SHREE GLOBAL TRADEFIN LIMITED,S,6400000,115.40
07/03/2022,543350,VIJAYA,KARAKORAM LIMITED,S,6864915,425.75
07/03/2022,543350,VIJAYA,WASATCH ADVISORS INC A/C WASATCH EMERGING INDIA FUND,P,2767033,425.75
07/03/2022,543350,VIJAYA,AL MEHWAR COMMERCIAL INVESTMENTS LLC,P,1960267,425.75
07/03/2022,543350,VIJAYA,WASATCH ADVISORS INC A/C WASATCH INTERNATIONAL OPPORTUNITIES FUND,P,1243005,425.75
07/03/2022,543350,VIJAYA,DESTINATIONS INT EQ FUND A SERIES OF BRINKER CAPITAL DESTINATIONS TRUST,P,894610,425.75
07/03/2022,543350,VIJAYA,KARAKORAM LIMITED,S,429200,425.75
07/03/2022,532187,INDUSINDBK,HINDUJA GROUP LIMITED,P,296400,839.00
07/03/2022,532187,INDUSINDBK,AASIA EXPORTS,S,296400,839.00
07/03/2022,543350,VIJAYA,KEDAARA CAPITAL ALTERNATIVE INVESTMENT FUND,S,272700,425.75
07/03/2022,543350,VIJAYA,BLACKSTONE ASIA ADVISORS L.L.C. A/C THE INDIA FUND INC,P,200000,425.75
07/03/2022,543350,VIJAYA,UNIVERSITY OF WISCONSIN FOUNDATION,P,197110,425.75
07/03/2022,543350,VIJAYA,NEW INDIA INVESTMENT TRUST PLC,P,180000,425.75
07/03/2022,543350,VIJAYA,AL MEHWAR COMMERCIAL INVESTMENTS LLC,P,75590,425.75
07/03/2022,543350,VIJAYA,DANSKE INVEST SICAV INDIA,P,22000,425.75
07/03/2022,543350,VIJAYA,ABERDEEN STANDARD SICAV I  ASIAN SUSTAINABLE DEVELOPMENT EQUITY FUND,P,17200,425.75
07/03/2022,543350,VIJAYA,DANSKE INVEST INDIA FUND,P,10000,425.75
09/03/2022,512455,LLOYDSME,SKY UNITED LLP,P,6754638,129.50
09/03/2022,512455,LLOYDSME,SHREE GLOBAL TRADEFIN LIMITED,S,6754638,129.50
09/03/2022,543260,STOVEKRAFT,RAJENDRA  GANDHI,P,775194,645.00
09/03/2022,543260,STOVEKRAFT,SCI GROWTH INVESTMENTS II,S,775194,645.00
11/03/2022,523405,JMFINANCIL,J M FINANCIAL AND INVESTMENT CONSULTANCY SERVICES PRIVATE LIMITED,P,1800000,65.05
11/03/2022,523405,JMFINANCIL,ARUNA N KAMPANI,S,1800000,65.05
16/03/2022,500260,RAMCOCEM,RAMCO INDUSTRIES LTD,P,200000,732.90
16/03/2022,500260,RAMCOCEM,POOSAPADI RAMASUBRAHMANEYA RAJHA VENKETRAMA RAJA,S,200000,732.90
21/03/2022,522287,KPIL,MOFATRAJ PUKHRAJ MUNOT,P,2657396,374.50
21/03/2022,522287,KPIL,KALPATARU PROPERTIES PRIVATE LIMITED,S,2657396,374.50
23/03/2022,541400,ZIMLAB,MATHEW  CYRIAC,P,3550900,165.00
23/03/2022,541400,ZIMLAB,ELIZABETH  MATHEW,S,3550900,165.00
24/03/2022,500330,RAYMOND,J.K INVESTORS (BOMBAY) LIMITED,P,550000,758.00
24/03/2022,500330,RAYMOND,J K SPORTS FOUNDATION,S,550000,758.00
25/03/2022,543270,MTARTECH,FABMOHUR ADVISORS LLP,S,141000,1775.00
25/03/2022,543270,MTARTECH,AARTI RAMESHDUTT GROVER,P,141000,1775.00
25/03/2022,543270,MTARTECH,SHRIDHAR PARAMESHWARAN IYER,P,57000,1775.00
25/03/2022,543270,MTARTECH,KASHMIRA INVESTMENT AND LEASING PRIVATE LIMITED,P,57000,1775.00
25/03/2022,543270,MTARTECH,FABMOHUR ADVISORS LLP,S,57000,1775.00
25/03/2022,543270,MTARTECH,FABMOHUR ADVISORS LLP,S,57000,1775.00
29/03/2022,533122,RTNPOWER,RR INFRALANDS PRIVATE LIMITED,P,67000000,5.72
29/03/2022,533122,RTNPOWER,RATTANINDIA ENTERPRISES LIMITED,S,67000000,5.72
29/03/2022,532932,MANAKSIA,KARAN  AGRAWAL,S,1797185,72.00
29/03/2022,532932,MANAKSIA,PAYAL  AGRAWAL,P,1797185,72.00
29/03/2022,532932,MANAKSIA,SUNIL KUMAR AGRAWAL,S,1616060,72.00
29/03/2022,532932,MANAKSIA,ANURADHA  AGRAWAL,P,1616060,72.00
30/03/2022,500183,HFCL,INFOTEL TELECOM INFRASTRUCTURE PRIVATE LIMITED,P,1800000,71.20
30/03/2022,500183,HFCL,PARMESH FINLEASE LIMITED,S,1800000,71.20
21/04/2022,542602,EMBASSY,AMERICAN CENTURY CAPITAL PORTFOLIOS INC GLOBAL REAL ESTATE FUND,P,518057,376.39
21/04/2022,542602,EMBASSY,AMERICAN CENTURY CAPITAL PORTFOLIOS INC NT GLOBAL REAL ESTATE FUND,S,518057,376.39
21/04/2022,500031,BAJAJELEC,BAJAJ HOLDINGS AND INVESTMENT LIMITED,P,343000,1101.50
21/04/2022,500031,BAJAJELEC,POOJA  BAJAJ,S,343000,1101.50
21/04/2022,500031,BAJAJELEC,POOJA  BAJAJ,S,105000,1101.50
21/04/2022,500031,BAJAJELEC,JAMNALAL SONS PRIVATE LIMITED,P,105000,1101.50
21/04/2022,532978,BAJAJFINSV,JAMNALAL SONS PRIVATE LIMITED,P,21000,15975.00
21/04/2022,532978,BAJAJFINSV,KIRAN SHEKHARKUMAR BAJAJ,S,21000,15975.00
21/04/2022,532978,BAJAJFINSV,KIRAN SHEKHARKUMAR BAJAJ,S,9800,15970.00
21/04/2022,532978,BAJAJFINSV,VANRAJ ANANT BAJAJ,P,9800,15970.00
22/04/2022,543217,MINDSPACE,CASA MARIA PROPERTIES LLP,P,5725000,350.00
22/04/2022,543217,MINDSPACE,RAGHUKOOL ESTATE DEVELOPEMENT LLP,P,5725000,350.00
22/04/2022,543217,MINDSPACE,RAVI CHANDRU RAHEJA,S,5725000,350.00
22/04/2022,543217,MINDSPACE,NEEL CHANDRU RAHEJA,S,5725000,350.00
22/04/2022,500440,HINDALCO,AMERICAN CENTURY WORLD MUTUAL FUNDS INC NT EMERGING MARKETS FUND,S,1770519,540.25
22/04/2022,500440,HINDALCO,AMERICAN CENTURY WORLD MUTUAL FUNDS INC EMERGING MARKETS FUND,P,1770519,540.25
22/04/2022,500180,HDFCBANK,AMERICAN CENTURY WORLD MUTUAL FUNDS INC EMERGING MARKETS FUND,P,914709,1374.35
22/04/2022,500180,HDFCBANK,AMERICAN CENTURY WORLD MUTUAL FUNDS INC NT EMERGING MARKETS FUND,S,914709,1374.35
22/04/2022,500043,BATAINDIA,AMERICAN CENTURY WORLD MUTUAL FUNDS INC EMERGING MARKETS FUND,P,221321,1948.40
22/04/2022,500043,BATAINDIA,AMERICAN CENTURY WORLD MUTUAL FUNDS INC NT EMERGING MARKETS FUND,S,221321,1948.40
22/04/2022,532540,TCS,AMERICAN CENTURY WORLD MUTUAL FUNDS INC EMERGING MARKETS FUND,P,196893,3628.65
22/04/2022,532540,TCS,AMERICAN CENTURY WORLD MUTUAL FUNDS INC NT EMERGING MARKETS FUND,S,196893,3628.65
22/04/2022,500034,BAJFINANCE,AMERICAN CENTURY WORLD MUTUAL FUNDS INC EMERGING MARKETS FUND,P,91802,7138.10
22/04/2022,500034,BAJFINANCE,AMERICAN CENTURY WORLD MUTUAL FUNDS INC NT EMERGING MARKETS FUND,S,91802,7138.10
04/05/2022,532648,YESBANK,ISHARES CORE MSCI TOTAL INTERNATIONAL STOCK ETF,P,12824886,13.80
04/05/2022,532648,YESBANK,ISHARES CORE TOTAL INTERNATIONAL STOCK MAURITIUS CO,S,12824886,13.80
04/05/2022,532822,IDEA,ISHARES CORE MSCI TOTAL INTERNATIONAL STOCK ETF,P,10949056,9.30
04/05/2022,532822,IDEA,ISHARES CORE TOTAL INTERNATIONAL STOCK MAURITIUS CO,S,10949056,9.30
04/05/2022,532754,GMRINFRA,ISHARES CORE MSCI TOTAL INTERNATIONAL STOCK ETF,P,5832713,37.75
04/05/2022,532754,GMRINFRA,ISHARES CORE TOTAL INTERNATIONAL STOCK MAURITIUS CO,S,5832713,37.75
04/05/2022,532174,ICICIBANK,ISHARES CORE MSCI TOTAL INTERNATIONAL STOCK ETF,P,5326921,741.00
